"name","long_tender_text"
W384-C3-21.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R ≥ 52 dB.</br>Bewertetes Schalldämm-Maß Rw ≥ 54,0 dB</br>Wandhöhe: … m
(max. zul. Wandhöhe: 4,70m)</br>Wanddicke: 125 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus korrosionsgeschützten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75 C3, Ständerachsabstand 625 mm,
Boden und Deckenanschlüsse mit Randprofilen UW 75/40/06 C3,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln unter Berücksichtigung
des Korrosionsschutzes.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 50 mm,
Brandverhalten nach DIN EN 13501-1: A1,
Wärmeleitfähigkeit λ ≤ 0,040 W/(mK),*
längenbezogener Strömungswiderstand nach DIN EN 29053: r ≥ 5 kPa·s/m²,
einlagig, dicht stoßen, abrutschsicher verlegen,
Produkt: Knauf Insulation Trennwand-Dämmplatte TP 115
(Hergestellt mit Ecose® Technology, einem formaldehydfreien Bindemittel auf Basis vorwiegend natürlich-organischer Grundstoffe ohne Zusatz von künstlichen Farben oder Färbemitteln)
oder gleichwertig. *</br>Beplankung innen aus Gipsplatten GKF DIN 18180: 
Feuerschutzplatte Knauf Piano, Typ DF EN 520,
zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Knauf Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.
Beplankung außen aus Zementbauplatten DIN EN 12467:
AQUAPANEL Cement Board Indoor,
zweilagig, Plattendicke 2x 12,5 mm, 
kraftschlüssige Fugenverklebung mit AQUAPANEL Fugenkleber,
Verschraubung mit AQUAPANEL Maxi Schrauben,
Verarbeitung gemäß Knauf Detailblatt W38.de.</br>Verspachtelung der Aquapanel Cement Board Indoor gemäß Knauf Detailblatt W38.de,
Qualitätsstufe AQ1 Standardverspachtelung.</br>Ausführung gemäß Knauf Detailblatt W38.de.
System: Knauf Metallständerwand W384.de mit Aquapanel Technologie"
W384-C3-22.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R ≥ 52 dB.</br>Bewertetes Schalldämm-Maß Rw ≥ 54,0 dB</br>Wandhöhe: … m
(max. zul. Wandhöhe: 4,70m)</br>Wanddicke: 125 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus korrosionsgeschützten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75 C3, Ständerachsabstand 625 mm,
Boden und Deckenanschlüsse mit Randprofilen UW 75/40/06 C3,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln unter Berücksichtigung
des Korrosionsschutzes.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 50 mm,
Brandverhalten nach DIN EN 13501-1: A1,
Wärmeleitfähigkeit λ ≤ 0,040 W/(mK),*
längenbezogener Strömungswiderstand nach DIN EN 29053: r ≥ 5 kPa·s/m²,
einlagig, dicht stoßen, abrutschsicher verlegen,
Produkt: Knauf Insulation Trennwand-Dämmplatte TP 115
(Hergestellt mit Ecose® Technology, einem formaldehydfreien Bindemittel auf Basis vorwiegend natürlich-organischer Grundstoffe ohne Zusatz von künstlichen Farben oder Färbemitteln)
oder gleichwertig. *</br>Beplankung innen aus Gipsplatten GKFI DIN 18180: 
Feuerschutzplatte Knauf Piano imprägniert, Typ DFH2 EN 520,
zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Knauf Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.
Beplankung außen aus Zementbauplatten DIN EN 12467:
AQUAPANEL Cement Board Indoor,
zweilagig, Plattendicke 2x 12,5 mm, 
kraftschlüssige Fugenverklebung mit AQUAPANEL Fugenkleber,
Verschraubung mit AQUAPANEL Maxi Schrauben,
Verarbeitung gemäß Knauf Detailblatt W38.de.</br>Verspachtelung der Aquapanel Cement Board Indoor gemäß Knauf Detailblatt W38.de,
Qualitätsstufe AQ1 Standardverspachtelung.</br>Ausführung gemäß Knauf Detailblatt W38.de.
System: Knauf Metallständerwand W384.de mit Aquapanel Technologie"
W384-C3-23.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R ≥ 52 dB.</br>Bewertetes Schalldämm-Maß Rw ≥ 54,0 dB</br>Wandhöhe: … m_x000D_
(max. zul. Wandhöhe: 6,85 m)</br>Wanddicke: 150 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus korrosionsgeschützten Stahlblechprofilen DIN 18182-1,
Metallständer CW 100 C3, Ständerachsabstand 625 mm,
Boden und Deckenanschlüsse mit Randprofilen UW 100/40/06 C3,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln unter Berücksichtigung
des Korrosionsschutzes.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 50 mm,
Brandverhalten nach DIN EN 13501-1: A1,
Wärmeleitfähigkeit λ ≤ 0,040 W/(mK),*
längenbezogener Strömungswiderstand nach DIN EN 29053: r ≥ 5 kPa·s/m²,
einlagig, dicht stoßen, abrutschsicher verlegen,
Produkt: Knauf Insulation Trennwand-Dämmplatte TP 115
(Hergestellt mit Ecose® Technology, einem formaldehydfreien Bindemittel auf Basis vorwiegend natürlich-organischer Grundstoffe ohne Zusatz von künstlichen Farben oder Färbemitteln)
oder gleichwertig. *</br>Beplankung innen aus Gipsplatten GKF DIN 18180: 
Feuerschutzplatte Knauf Piano, Typ DF EN 520,
zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Knauf Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.
Beplankung außen aus Zementbauplatten DIN EN 12467:
AQUAPANEL Cement Board Indoor,
zweilagig, Plattendicke 2x 12,5 mm, 
kraftschlüssige Fugenverklebung mit AQUAPANEL Fugenkleber,
Verschraubung mit AQUAPANEL Maxi Schrauben,
Verarbeitung gemäß Knauf Detailblatt W38.de.</br>Verspachtelung der Aquapanel Cement Board Indoor gemäß Knauf Detailblatt W38.de,
Qualitätsstufe AQ1 Standardverspachtelung.</br>Ausführung gemäß Knauf Detailblatt W38.de.
System: Knauf Metallständerwand W384.de mit Aquapanel Technologie"
W384-C3-24.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R ≥ 52 dB.</br>Bewertetes Schalldämm-Maß Rw ≥ 54,0 dB</br>Wandhöhe: … m_x000D_
(max. zul. Wandhöhe: 6,85 m)</br>Wanddicke: 150 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus korrosionsgeschützten Stahlblechprofilen DIN 18182-1,
Metallständer CW 100 C3, Ständerachsabstand 625 mm,
Boden und Deckenanschlüsse mit Randprofilen UW 100/40/06 C3,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln unter Berücksichtigung
des Korrosionsschutzes.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 50 mm,
Brandverhalten nach DIN EN 13501-1: A1,
Wärmeleitfähigkeit λ ≤ 0,040 W/(mK),*
längenbezogener Strömungswiderstand nach DIN EN 29053: r ≥ 5 kPa·s/m²,
einlagig, dicht stoßen, abrutschsicher verlegen,
Produkt: Knauf Insulation Trennwand-Dämmplatte TP 115
(Hergestellt mit Ecose® Technology, einem formaldehydfreien Bindemittel auf Basis vorwiegend natürlich-organischer Grundstoffe ohne Zusatz von künstlichen Farben oder Färbemitteln)
oder gleichwertig. *</br>Beplankung innen aus Gipsplatten GKFI DIN 18180: 
Feuerschutzplatte Knauf Piano imprägniert, Typ DFH2 EN 520,
zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Knauf Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.
Beplankung außen aus Zementbauplatten DIN EN 12467:
AQUAPANEL Cement Board Indoor,
zweilagig, Plattendicke 2x 12,5 mm, 
kraftschlüssige Fugenverklebung mit AQUAPANEL Fugenkleber,
Verschraubung mit AQUAPANEL Maxi Schrauben,
Verarbeitung gemäß Knauf Detailblatt W38.de.</br>Verspachtelung der Aquapanel Cement Board Indoor gemäß Knauf Detailblatt W38.de,
Qualitätsstufe AQ1 Standardverspachtelung.</br>Ausführung gemäß Knauf Detailblatt W38.de.
System: Knauf Metallständerwand W384.de mit Aquapanel Technologie"
W384-C3-25.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 3,00 m)</br>Wanddicke: 100 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus korrosionsgeschützten Stahlblechprofilen DIN 18182-1,
Metallständer CW 50 C3, Ständerachsabstand 625 mm,
Boden und Deckenanschlüsse mit Randprofilen UW 50/40/06 C3,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln unter Berücksichtigung
des Korrosionsschutzes.</br>Beplankung innen aus Gipsplatten GKF DIN 18180: 
Feuerschutzplatte Knauf Piano, Typ DF EN 520,
zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Knauf Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.
Beplankung außen aus Zementbauplatten DIN EN 12467:
AQUAPANEL Cement Board Indoor,
zweilagig, Plattendicke 2x 12,5 mm, 
kraftschlüssige Fugenverklebung mit AQUAPANEL Fugenkleber,
Verschraubung mit AQUAPANEL Maxi Schrauben,
Verarbeitung gemäß Knauf Detailblatt W38.de.</br>Verspachtelung der Aquapanel Cement Board Indoor gemäß Knauf Detailblatt W38.de,
Qualitätsstufe AQ1 Standardverspachtelung.</br>Ausführung gemäß Knauf Detailblatt W38.de.
System: Knauf Metallständerwand W384.de mit Aquapanel Technologie"
W384-C3-26.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 3,00 m)</br>Wanddicke: 100 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus korrosionsgeschützten Stahlblechprofilen DIN 18182-1,
Metallständer CW 50 C3, Ständerachsabstand 625 mm,
Boden und Deckenanschlüsse mit Randprofilen UW 50/40/06 C3,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln unter Berücksichtigung
des Korrosionsschutzes.</br>Beplankung innen aus Gipsplatten GKFI DIN 18180: 
Feuerschutzplatte Knauf Piano imprägniert, Typ DFH2 EN 520,
zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Knauf Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.
Beplankung außen aus Zementbauplatten DIN EN 12467:
AQUAPANEL Cement Board Indoor,
zweilagig, Plattendicke 2x 12,5 mm, 
kraftschlüssige Fugenverklebung mit AQUAPANEL Fugenkleber,
Verschraubung mit AQUAPANEL Maxi Schrauben,
Verarbeitung gemäß Knauf Detailblatt W38.de.</br>Verspachtelung der Aquapanel Cement Board Indoor gemäß Knauf Detailblatt W38.de,
Qualitätsstufe AQ1 Standardverspachtelung.</br>Ausführung gemäß Knauf Detailblatt W38.de.
System: Knauf Metallständerwand W384.de mit Aquapanel Technologie"
W384-C3-27.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 3,00 m)</br>Wanddicke: 100 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus korrosionsgeschützten Stahlblechprofilen DIN 18182-1,
Metallständer CW 50 C3, Ständerachsabstand 417 mm,
Boden und Deckenanschlüsse mit Randprofilen UW 50/40/06 C3,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln unter Berücksichtigung
des Korrosionsschutzes.</br>Beplankung innen aus Gipsplatten GKF DIN 18180: 
Feuerschutzplatte Knauf Piano, Typ DF EN 520,
zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Knauf Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.
Beplankung außen aus Zementbauplatten DIN EN 12467:
AQUAPANEL Cement Board Indoor,
zweilagig, Plattendicke 2x 12,5 mm, 
kraftschlüssige Fugenverklebung mit AQUAPANEL Fugenkleber,
Verschraubung mit AQUAPANEL Maxi Schrauben,
Verarbeitung gemäß Knauf Detailblatt W38.de.</br>Verspachtelung der Aquapanel Cement Board Indoor gemäß Knauf Detailblatt W38.de,
Qualitätsstufe AQ1 Standardverspachtelung.</br>Ausführung gemäß Knauf Detailblatt W38.de.
System: Knauf Metallständerwand W384.de mit Aquapanel Technologie"
W384-C3-28.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 3,00 m)</br>Wanddicke: 100 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus korrosionsgeschützten Stahlblechprofilen DIN 18182-1,
Metallständer CW 50 C3, Ständerachsabstand 417 mm,
Boden und Deckenanschlüsse mit Randprofilen UW 50/40/06 C3,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln unter Berücksichtigung
des Korrosionsschutzes.</br>Beplankung innen aus Gipsplatten GKFI DIN 18180: 
Feuerschutzplatte Knauf Piano imprägniert, Typ DFH2 EN 520,
zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Knauf Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.
Beplankung außen aus Zementbauplatten DIN EN 12467:
AQUAPANEL Cement Board Indoor,
zweilagig, Plattendicke 2x 12,5 mm, 
kraftschlüssige Fugenverklebung mit AQUAPANEL Fugenkleber,
Verschraubung mit AQUAPANEL Maxi Schrauben,
Verarbeitung gemäß Knauf Detailblatt W38.de.</br>Verspachtelung der Aquapanel Cement Board Indoor gemäß Knauf Detailblatt W38.de,
Qualitätsstufe AQ1 Standardverspachtelung.</br>Ausführung gemäß Knauf Detailblatt W38.de.
System: Knauf Metallständerwand W384.de mit Aquapanel Technologie"
W384-C3-29.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 3,00 m)</br>Wanddicke: 100 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus korrosionsgeschützten Stahlblechprofilen DIN 18182-1,
Metallständer CW 50 C3, Ständerachsabstand 312,5 mm,
Boden und Deckenanschlüsse mit Randprofilen UW 50/40/06 C3,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln unter Berücksichtigung
des Korrosionsschutzes.</br>Beplankung innen aus Gipsplatten GKF DIN 18180: 
Feuerschutzplatte Knauf Piano, Typ DF EN 520,
zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Knauf Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.
Beplankung außen aus Zementbauplatten DIN EN 12467:
AQUAPANEL Cement Board Indoor,
zweilagig, Plattendicke 2x 12,5 mm, 
kraftschlüssige Fugenverklebung mit AQUAPANEL Fugenkleber,
Verschraubung mit AQUAPANEL Maxi Schrauben,
Verarbeitung gemäß Knauf Detailblatt W38.de.</br>Verspachtelung der Aquapanel Cement Board Indoor gemäß Knauf Detailblatt W38.de,
Qualitätsstufe AQ1 Standardverspachtelung.</br>Ausführung gemäß Knauf Detailblatt W38.de.
System: Knauf Metallständerwand W384.de mit Aquapanel Technologie"
W384-C3-30.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 3,00 m)</br>Wanddicke: 100 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus korrosionsgeschützten Stahlblechprofilen DIN 18182-1,
Metallständer CW 50 C3, Ständerachsabstand 312,5 mm,
Boden und Deckenanschlüsse mit Randprofilen UW 50/40/06 C3,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln unter Berücksichtigung
des Korrosionsschutzes.</br>Beplankung innen aus Gipsplatten GKFI DIN 18180: 
Feuerschutzplatte Knauf Piano imprägniert, Typ DFH2 EN 520,
zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Knauf Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.
Beplankung außen aus Zementbauplatten DIN EN 12467:
AQUAPANEL Cement Board Indoor,
zweilagig, Plattendicke 2x 12,5 mm, 
kraftschlüssige Fugenverklebung mit AQUAPANEL Fugenkleber,
Verschraubung mit AQUAPANEL Maxi Schrauben,
Verarbeitung gemäß Knauf Detailblatt W38.de.</br>Verspachtelung der Aquapanel Cement Board Indoor gemäß Knauf Detailblatt W38.de,
Qualitätsstufe AQ1 Standardverspachtelung.</br>Ausführung gemäß Knauf Detailblatt W38.de.
System: Knauf Metallständerwand W384.de mit Aquapanel Technologie"
W384-C3-31.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 3,00 m)</br>Wanddicke: 125 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus korrosionsgeschützten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75 C3, Ständerachsabstand 625 mm,
Boden und Deckenanschlüsse mit Randprofilen UW 75/40/06 C3,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln unter Berücksichtigung
des Korrosionsschutzes.</br>Beplankung innen aus Gipsplatten GKF DIN 18180: 
Feuerschutzplatte Knauf Piano, Typ DF EN 520,
zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Knauf Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.
Beplankung außen aus Zementbauplatten DIN EN 12467:
AQUAPANEL Cement Board Indoor,
zweilagig, Plattendicke 2x 12,5 mm, 
kraftschlüssige Fugenverklebung mit AQUAPANEL Fugenkleber,
Verschraubung mit AQUAPANEL Maxi Schrauben,
Verarbeitung gemäß Knauf Detailblatt W38.de.</br>Verspachtelung der Aquapanel Cement Board Indoor gemäß Knauf Detailblatt W38.de,
Qualitätsstufe AQ1 Standardverspachtelung.</br>Ausführung gemäß Knauf Detailblatt W38.de.
System: Knauf Metallständerwand W384.de mit Aquapanel Technologie"
W384-C3-32.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 3,00 m)</br>Wanddicke: 125 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus korrosionsgeschützten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75 C3, Ständerachsabstand 625 mm,
Boden und Deckenanschlüsse mit Randprofilen UW 75/40/06 C3,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln unter Berücksichtigung
des Korrosionsschutzes.</br>Beplankung innen aus Gipsplatten GKFI DIN 18180: 
Feuerschutzplatte Knauf Piano imprägniert, Typ DFH2 EN 520,
zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Knauf Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.
Beplankung außen aus Zementbauplatten DIN EN 12467:
AQUAPANEL Cement Board Indoor,
zweilagig, Plattendicke 2x 12,5 mm, 
kraftschlüssige Fugenverklebung mit AQUAPANEL Fugenkleber,
Verschraubung mit AQUAPANEL Maxi Schrauben,
Verarbeitung gemäß Knauf Detailblatt W38.de.</br>Verspachtelung der Aquapanel Cement Board Indoor gemäß Knauf Detailblatt W38.de,
Qualitätsstufe AQ1 Standardverspachtelung.</br>Ausführung gemäß Knauf Detailblatt W38.de.
System: Knauf Metallständerwand W384.de mit Aquapanel Technologie"
W384-C3-33.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 3,00 m)</br>Wanddicke: 125 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus korrosionsgeschützten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75 C3, Ständerachsabstand 417 mm,
Boden und Deckenanschlüsse mit Randprofilen UW 75/40/06 C3,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln unter Berücksichtigung
des Korrosionsschutzes.</br>Beplankung innen aus Gipsplatten GKF DIN 18180: 
Feuerschutzplatte Knauf Piano, Typ DF EN 520,
zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Knauf Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.
Beplankung außen aus Zementbauplatten DIN EN 12467:
AQUAPANEL Cement Board Indoor,
zweilagig, Plattendicke 2x 12,5 mm, 
kraftschlüssige Fugenverklebung mit AQUAPANEL Fugenkleber,
Verschraubung mit AQUAPANEL Maxi Schrauben,
Verarbeitung gemäß Knauf Detailblatt W38.de.</br>Verspachtelung der Aquapanel Cement Board Indoor gemäß Knauf Detailblatt W38.de,
Qualitätsstufe AQ1 Standardverspachtelung.</br>Ausführung gemäß Knauf Detailblatt W38.de.
System: Knauf Metallständerwand W384.de mit Aquapanel Technologie"
W384-C3-34.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 3,00 m)</br>Wanddicke: 125 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus korrosionsgeschützten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75 C3, Ständerachsabstand 417 mm,
Boden und Deckenanschlüsse mit Randprofilen UW 75/40/06 C3,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln unter Berücksichtigung
des Korrosionsschutzes.</br>Beplankung innen aus Gipsplatten GKFI DIN 18180: 
Feuerschutzplatte Knauf Piano imprägniert, Typ DFH2 EN 520,
zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Knauf Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.
Beplankung außen aus Zementbauplatten DIN EN 12467:
AQUAPANEL Cement Board Indoor,
zweilagig, Plattendicke 2x 12,5 mm, 
kraftschlüssige Fugenverklebung mit AQUAPANEL Fugenkleber,
Verschraubung mit AQUAPANEL Maxi Schrauben,
Verarbeitung gemäß Knauf Detailblatt W38.de.</br>Verspachtelung der Aquapanel Cement Board Indoor gemäß Knauf Detailblatt W38.de,
Qualitätsstufe AQ1 Standardverspachtelung.</br>Ausführung gemäß Knauf Detailblatt W38.de.
System: Knauf Metallständerwand W384.de mit Aquapanel Technologie"
